fpr,tpr,threshold
0.1636029411764706,0.9378134403209629,0.22156909028587415
0.16636029411764705,0.9378134403209629,0.21446436878643804
0.16911764705882354,0.9378134403209629,0.2142955649163607
0.17095588235294118,0.9378134403209629,0.21227002978223566
0.171875,0.9378134403209629,0.2119815389586532
0.171875,0.9388164493480441,0.21198014772492085
0.17555147058823528,0.9388164493480441,0.20961602734126508
0.17830882352941177,0.9398194583751254,0.20859686106594602
0.1792279411764706,0.9398194583751254,0.2056741938844767
0.1792279411764706,0.9428284854563691,0.2025142925342631
0.1801470588235294,0.9428284854563691,0.2024327054622822
0.1801470588235294,0.9438314944834504,0.19804181419762426
0.18198529411764705,0.9438314944834504,0.19573281764934972
0.18382352941176472,0.9438314944834504,0.19395348859834433
0.18382352941176472,0.9448345035105316,0.19219343706137282
0.1875,0.9448345035105316,0.17780263241772054
0.18933823529411764,0.9448345035105316,0.1771356873691485
0.18933823529411764,0.9458375125376128,0.17655319580776815
0.19025735294117646,0.9458375125376128,0.1759829429638077
0.19025735294117646,0.9468405215646941,0.1737160409132035
0.19301470588235295,0.9468405215646941,0.17057696615488296
0.1957720588235294,0.9468405215646941,0.16988654395848501
0.19761029411764705,0.9468405215646941,0.16902931370964333
0.19761029411764705,0.9488465396188566,0.16698311408944647
0.19852941176470587,0.9488465396188566,0.1666040844381831
0.19852941176470587,0.9498495486459378,0.16454686410596236
0.20036764705882354,0.9498495486459378,0.16436353253521938
0.20036764705882354,0.950852557673019,0.16373984892347831
0.203125,0.950852557673019,0.16334392330114486
0.20772058823529413,0.950852557673019,0.15925395875622494
0.20772058823529413,0.9518555667001003,0.15794248325230825
0.20863970588235295,0.9518555667001003,0.1578839610008011
0.2104779411764706,0.9518555667001003,0.15724687420043224
0.21783088235294118,0.9518555667001003,0.1499454791605775
0.21783088235294118,0.9528585757271816,0.1496721174786543
0.21966911764705882,0.9528585757271816,0.1488093186017309
0.22242647058823528,0.9528585757271816,0.14864611771413727
0.22242647058823528,0.954864593781344,0.1465597475242571
0.22334558823529413,0.954864593781344,0.1454669356137761
0.22334558823529413,0.9558676028084253,0.1438727627876521
0.22518382352941177,0.9558676028084253,0.14264729571282989
0.22518382352941177,0.9568706118355065,0.14222854839543964
0.22794117647058823,0.9568706118355065,0.13870036961456791
0.22886029411764705,0.9578736208625878,0.13768813474006125
0.23161764705882354,0.9578736208625878,0.13327930741221117
0.23253676470588236,0.9598796389167502,0.13246620970965228
0.23621323529411764,0.9598796389167502,0.12158635792502598
0.23621323529411764,0.9608826479438315,0.12127513572175014
0.23805147058823528,0.9608826479438315,0.11893633274947285
0.23805147058823528,0.9618856569709128,0.11850468508151776
0.23988970588235295,0.9618856569709128,0.11737041977036043
0.24080882352941177,0.9618856569709128,0.11640492280649807
0.2417279411764706,0.9628886659979939,0.11020187288537445
0.24448529411764705,0.9628886659979939,0.10549438358971162
0.24448529411764705,0.9648946840521565,0.10267358615414375
0.24908088235294118,0.9648946840521565,0.09736773636597766
0.24908088235294118,0.9658976930792377,0.09668068015973251
0.25275735294117646,0.9658976930792377,0.09532381838985797
0.2545955882352941,0.9658976930792377,0.09480450168057178
0.25919117647058826,0.9658976930792377,0.09253971083475268
0.25919117647058826,0.966900702106319,0.09221419617774995
0.2610294117647059,0.966900702106319,0.08881864079625924
0.2619485294117647,0.9679037111334002,0.08862100156959858
0.2619485294117647,0.9699097291875627,0.08792630109695625
0.26286764705882354,0.9699097291875627,0.08769889788388391
0.26286764705882354,0.970912738214644,0.08731086994006503
0.2711397058823529,0.970912738214644,0.07815915411685856
0.27389705882352944,0.970912738214644,0.07709006827449842
0.27481617647058826,0.970912738214644,0.07693140682875184
0.2766544117647059,0.970912738214644,0.0762395712752149
0.28768382352941174,0.970912738214644,0.06763976051924843
0.28768382352941174,0.9719157472417251,0.06762226311421192
0.2913602941176471,0.9719157472417251,0.06694921191605296
0.2913602941176471,0.9729187562688064,0.06596078042445244
0.29411764705882354,0.9729187562688064,0.06512908511805955
0.29411764705882354,0.9739217652958877,0.06431256079565698
0.29503676470588236,0.9739217652958877,0.0642150183125278
0.29871323529411764,0.9739217652958877,0.06321190674460357
0.3014705882352941,0.9739217652958877,0.06271099934807207
0.3014705882352941,0.9749247743229689,0.06229876154422015
0.30330882352941174,0.9749247743229689,0.061658685555487175
0.30514705882352944,0.9749247743229689,0.061528362560091504
0.31066176470588236,0.9749247743229689,0.059512350455172836
0.3115808823529412,0.9759277833500501,0.05824251659545781
0.31985294117647056,0.9759277833500501,0.053202723676049744
0.31985294117647056,0.9769307923771314,0.053093425223516295
0.32169117647058826,0.9769307923771314,0.05289699503809602
0.32169117647058826,0.9779338014042126,0.05288229366161308
0.3226102941176471,0.9779338014042126,0.05248309595369202
0.3244485294117647,0.9779338014042126,0.05224161281711625
0.32536764705882354,0.9779338014042126,0.05172958585082223
0.32536764705882354,0.9799398194583752,0.05063749648006447
0.328125,0.9799398194583752,0.050249589170250165
0.328125,0.9809428284854563,0.050242326015919436
0.32996323529411764,0.9809428284854563,0.04949345785268264
0.3391544117647059,0.9809428284854563,0.046220959381218625
0.3391544117647059,0.9819458375125376,0.046053724905730425
0.34558823529411764,0.9819458375125376,0.04451847747542441
0.3474264705882353,0.9819458375125376,0.04439259516442313
0.3492647058823529,0.9819458375125376,0.04417566356934872
0.3492647058823529,0.9839518555667001,0.043204040268834995
0.3547794117647059,0.9839518555667001,0.041141793310597106
0.35661764705882354,0.9839518555667001,0.04112718332042828
0.3584558823529412,0.9839518555667001,0.040379332862377854
0.3584558823529412,0.9849548645937813,0.04033941841885178
0.36121323529411764,0.9849548645937813,0.03937966482387703
0.3630514705882353,0.9849548645937813,0.039267691870849525
0.36764705882352944,0.9849548645937813,0.03854087685685437
0.36764705882352944,0.9859578736208626,0.03837706739424764
0.3694852941176471,0.9859578736208626,0.03723163853031143
0.3713235294117647,0.9859578736208626,0.03706170501325269
0.38327205882352944,0.9859578736208626,0.0340462099881578
0.3851102941176471,0.9859578736208626,0.034041903596891056
0.38878676470588236,0.9859578736208626,0.03349266058905772
0.38878676470588236,0.9869608826479438,0.03344897602800998
0.39338235294117646,0.9869608826479438,0.03313133638256967
0.3952205882352941,0.9869608826479438,0.033077412946154044
0.39705882352941174,0.9869608826479438,0.032805416571595046
0.4053308823529412,0.9869608826479438,0.03265558237717543
0.4053308823529412,0.9879638916750251,0.03245279271444951
0.40808823529411764,0.9879638916750251,0.032200562178434415
0.4099264705882353,0.9879638916750251,0.031086975193332728
0.41268382352941174,0.9879638916750251,0.030829078796147123
0.4181985294117647,0.9879638916750251,0.030566589530140752
0.42003676470588236,0.9879638916750251,0.03046929406958277
0.4209558823529412,0.9879638916750251,0.030347686377076927
0.4227941176470588,0.9879638916750251,0.03023343539912176
0.4273897058823529,0.9879638916750251,0.028690123517889198
0.4273897058823529,0.9889669007021064,0.02828473488793913
0.4338235294117647,0.9889669007021064,0.026965481973154553
0.4375,0.9889669007021064,0.02682108698177311
0.43933823529411764,0.9889669007021064,0.02666931200619465
0.4420955882352941,0.9889669007021064,0.0264412384955861
0.47702205882352944,0.9889669007021064,0.021840402870122243
0.4788602941176471,0.9889669007021064,0.021664277563563056
0.484375,0.9889669007021064,0.02065382015349231
0.48621323529411764,0.9889669007021064,0.020364704898480607
0.4963235294117647,0.9889669007021064,0.019353794241735583
0.49816176470588236,0.9889669007021064,0.019158701894315552
0.5018382352941176,0.9889669007021064,0.018563460739386414
0.5055147058823529,0.9889669007021064,0.01837191411582331
0.5110294117647058,0.9889669007021064,0.017862910967045842
0.5128676470588235,0.9889669007021064,0.017844684866110908
0.515625,0.9889669007021064,0.017657804589008633
0.5174632352941176,0.9889669007021064,0.017598863687364366
0.5220588235294118,0.9889669007021064,0.016874979326583047
0.5238970588235294,0.9889669007021064,0.016453119747137968
0.5266544117647058,0.9889669007021064,0.016211927122288788
0.5303308823529411,0.9889669007021064,0.016163057825719057
0.5349264705882353,0.9889669007021064,0.015768003036548368
0.5367647058823529,0.9889669007021064,0.01565272410953932
0.5450367647058824,0.9889669007021064,0.014686213880278088
0.5477941176470589,0.9889669007021064,0.014419732281333126
0.5560661764705882,0.9889669007021064,0.013643537671611675
0.5579044117647058,0.9889669007021064,0.013537651138208295
0.5606617647058824,0.9889669007021064,0.013261996522732206
0.5606617647058824,0.9899699097291875,0.013245335220449659
0.5689338235294118,0.9899699097291875,0.012655333057983028
