id,calculated_overdue,status_encoded,approval_status_encoded,lead_approval_status_encoded,ma_status_encoded,ma_approval_status_encoded,planned_duration,creation_to_planned_start,created_dow,created_is_weekend,created_is_friday,created_month,created_quarter,is_planned,risk_mapping,wl_high,wl_low,wl_mid,is_cross_dept,cross_dept_pair_exists,num_ma_revisions,kpi_is_overdue_flag,kpi_status_ordinal,num_kpi_revisions,has_kpi_challenge,num_kpi_challenges,has_kpi_potential_challenge,num_kpi_potential_challenges,kpi_comment_count,ma_comment_count,dept_past_overdue_rate,dept_avg_revisions,emp_past_overdue_rate,pos_past_overdue_rate,position_id_encoded
96f66a79-6259-4af3-a8de-8f4cc84332bc,0,2.0,0,2.0,2.0,2,0,-9,1,0,0,9,3,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,0,0.03474903474903475,0.0,0.2849740932642487,0.04597701149425287,0.04597701149425287
e54991ba-ebb2-42b7-9234-2fc8e89821e1,0,2.0,0,2.0,2.0,2,10,-57,2,0,0,6,2,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,1,0,0.15469146238377007,1.9543533389687235,0.19047619047619047,0.19047619047619047,0.19047619047619047
15dc2664-08ed-4531-85af-ae33f3b04b85,1,2.0,0,2.0,2.0,2,14,-75,1,0,0,4,2,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,0,0,0.22522522522522523,0.8738738738738738,0.2849740932642487,0.2564102564102564,0.2564102564102564
db986f5b-2eac-48e7-b3d4-cae88004b89b,0,2.0,0,2.0,2.0,2,1,-23,3,0,0,4,2,1,6.0,False,True,False,0,0,0,1,2,0,0,0,0,0,0,0,0.23903818953323905,1.5162659123055162,0.17995910020449898,0.17995910020449898,0.17995910020449898
61f2fe73-02a2-417a-aed8-390f000094b1,0,2.0,0,2.0,2.0,2,1,1,1,0,0,4,2,1,6.0,False,True,False,0,0,0,1,2,0,0,0,0,0,0,0,0.23903818953323905,1.5162659123055162,0.17995910020449898,0.17995910020449898,0.17995910020449898
35f06f99-b710-4698-89d4-38cbf7971ce7,0,2.0,0,2.0,2.0,2,29,-28,0,0,0,4,2,1,6.0,True,False,False,0,0,0,1,2,0,0,0,0,0,2,0,0.15834767641996558,1.4337349397590362,0.20771628994544036,0.25,0.25
f485d0d8-9315-4402-9b9f-af7484d9ba87,0,2.0,0,2.0,2.0,2,29,-29,1,0,0,4,2,1,6.0,False,False,True,0,0,0,1,1,0,0,0,0,0,0,0,0.15834767641996558,1.4337349397590362,0.22981366459627328,0.22981366459627328,0.22981366459627328
24ddcb05-f48f-4d5a-8167-ed664a5ffd7f,0,2.0,0,2.0,2.0,2,29,-29,1,0,0,4,2,1,6.0,False,True,False,0,0,0,1,2,0,0,0,0,0,0,0,0.1408695652173913,5.620869565217391,0.20771628994544036,0.20421736830171566,0.13704819277108435
f45bd0d1-6f27-4ad9-81b2-cb7fa887108a,0,2.0,0,2.0,2.0,2,27,-87,0,0,0,4,2,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.15834767641996558,1.4337349397590362,0.20771628994544036,0.25,0.25
4758659f-17ae-4439-8c05-c5fdc84757c3,0,2.0,0,2.0,2.0,2,27,-87,0,0,0,4,2,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.15834767641996558,1.4337349397590362,0.22981366459627328,0.22981366459627328,0.22981366459627328
