id,calculated_overdue,target_source,planned_duration,creation_to_planned_start,created_dow,created_is_weekend,created_is_friday,created_month,created_quarter,is_planned,risk_mapping,is_cross_dept,cross_dept_pair_exists,dept_past_overdue_rate,dept_avg_revisions,emp_past_overdue_rate,pos_past_overdue_rate,status_encoded,approval_status_encoded,lead_approval_status_encoded,ma_status_encoded,ma_approval_status_encoded,num_ma_revisions,kpi_is_overdue_flag,kpi_status_ordinal,num_kpi_revisions,num_revisions,revision_frequency,revision_recency,num_subtasks,has_subtasks,subtask_completion_pct,subtask_overdue_rate,task_comment_count,avg_sub_status_changes
dcf0526e-9ebf-47e1-af13-fe2fad6fc713,0,status_based,4,2,4,0,1,12,4,1,0.0,0,0,0.6666666666666666,0.0,0.6470588235294118,0.6470588235294118,3,0,2,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0
913fb057-fecd-452c-837c-9cd1ec938aa2,1,updated_date,1,0,6,1,0,1,1,1,6.0,0,0,0.8116966580976864,0.0,0.8094117647058824,0.8094117647058824,2,0,2,2,2,0,0,1,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0
549dfafd-35f9-42a3-b76d-3d63720c91e0,1,actual_end_date,0,-2,5,1,0,1,1,0,6.0,0,0,0.7962401455427531,0.26318981200727715,0.7937915742793792,0.7937915742793792,2,0,2,2,2,64,0,0,15,0,0.0,163.0,0,0,0.0,0.0,0,0.0
fdb4148a-9bb0-48c1-a8d0-8e4a5a13ca91,1,actual_end_date,0,-1,0,0,0,1,1,1,6.0,1,1,0.4043062200956938,0.0035885167464114833,0.5914634146341463,0.5914634146341463,2,0,2,2,0,0,0,1,0,0,0.0,189.0,0,0,0.0,0.0,0,0.0
d0b7134a-f177-41ef-a05b-bda006450edc,0,history_completion,1,-1,3,0,0,1,1,1,0.0,0,0,0.5543071161048689,1.9325842696629214,0.6010568031704095,0.4780856423173804,2,0,2,2,0,16,0,1,6,0,0.0,165.0,0,0,0.0,0.0,0,0.0
3bfb72d8-f3bb-47f5-9b7b-854550a75e37,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.4134929270946681,0.3645266594124048,0.6,0.6,2,0,2,2,0,23,0,1,5,0,0.0,167.0,0,0,0.0,0.0,0,0.0
f133a9fd-681a-4560-a726-023785a98bde,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4061505832449629,0.4496288441145281,0.5714285714285714,0.5714285714285714,2,0,2,2,0,8,0,0,22,0,0.0,164.0,0,0,0.0,0.0,0,0.0
91c645e9-9bc9-4582-b13d-5a7f7f21887f,0,actual_end_date,4,8,5,1,0,1,1,1,6.0,0,0,0.15584415584415584,3.4545454545454546,0.5428571428571428,0.15584415584415584,2,0,2,2,2,1,0,1,21,0,0.0,163.0,0,0,0.0,0.0,0,0.0
90d5ecc0-809b-47ae-959b-67e234d1c3b0,0,actual_end_date,4,-3,2,0,0,2,1,0,6.0,0,0,0.2,3.5615384615384613,0.5156537753222836,0.2,2,0,2,2,2,19,0,1,21,0,0.0,152.0,0,0,0.0,0.0,0,0.0
8245c589-34e5-479a-91d8-a0c9cb276f72,1,actual_end_date,4,2,4,0,1,3,1,1,6.0,0,0,0.4856512141280353,1.3399558498896247,0.7792207792207793,0.7792207792207793,2,0,2,2,2,2,0,1,0,0,0.0,122.0,0,0,0.0,0.0,0,0.0
33a6d3c8-74d8-4c75-9482-03fb97575762,1,actual_end_date,4,15,5,1,0,1,1,1,6.0,0,0,0.14473684210526316,3.4473684210526314,0.5419222903885481,0.14473684210526316,2,0,2,2,2,1,0,1,21,0,0.0,163.0,0,0,0.0,0.0,0,0.0
7a00ac74-e172-4c04-87aa-03f731479ff2,0,status_based,4,2,4,0,1,2,1,1,0.0,0,0,0.5165644171779141,0.9730061349693252,0.325,0.325,4,0,2,2,2,22,0,0,2,0,0.0,143.0,0,0,0.0,0.0,0,0.0
c5c48832-0dee-4e53-b993-910efbfc47f9,1,history_completion,1,-1,3,0,0,1,1,1,6.0,0,0,0.556390977443609,1.9172932330827068,0.6018518518518519,0.4780856423173804,2,0,2,2,0,16,0,1,6,0,0.0,165.0,0,0,0.0,0.0,0,0.0
4afa0618-1bf9-4677-bc4f-9fc4b765b177,0,actual_end_date,4,2,4,0,1,1,1,1,6.0,0,0,0.6761710794297352,0.4663951120162933,0.5789473684210527,0.5789473684210527,2,0,2,2,0,0,0,0,13,0,0.0,164.0,0,0,0.0,0.0,0,0.0
43bd7882-810d-4a20-89be-e29c8ad14832,1,actual_end_date,4,2,4,0,1,1,1,1,6.0,0,0,0.7961165048543689,0.25970873786407767,0.8130081300813008,0.8130081300813008,2,0,2,2,2,1,0,0,13,0,0.0,164.0,0,0,0.0,0.0,0,0.0
1efc4761-35fa-4491-92b8-ae8f71c5ba9c,1,actual_end_date,4,-12,4,0,1,12,4,1,6.0,0,0,0.6446969696969697,0.0030303030303030303,0.6346153846153846,0.6346153846153846,2,0,2,2,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0
7a318c1d-6452-4a2b-8ffd-d6ac09838cda,0,history_completion,4,2,4,0,1,1,1,1,6.0,0,0,0.5246478873239436,2.316901408450704,0.5891472868217055,0.4780856423173804,2,0,2,2,0,1,0,0,13,0,0.0,164.0,0,0,0.0,0.0,0,0.0
b44e0c09-a45f-4d7d-813e-5df4792c07fa,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.41304347826086957,0.3673913043478261,0.5969387755102041,0.5969387755102041,2,0,2,2,0,8,0,0,1,0,0.0,167.0,0,0,0.0,0.0,0,0.0
c897b3f7-01ae-437e-a246-ebd0453e283b,1,actual_end_date,0,0,6,1,0,1,1,1,6.0,0,0,0.6377551020408163,0.0,0.6297376093294461,0.4780856423173804,2,0,2,2,2,0,0,1,0,0,0.0,190.0,0,0,0.0,0.0,0,0.0
86a687ea-91ce-4f4f-b589-2470506d00e5,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4057203389830508,0.4523305084745763,0.5687203791469194,0.5687203791469194,2,0,2,2,0,36,0,0,22,0,0.0,164.0,0,0,0.0,0.0,0,0.0
d4ffca08-523a-4e20-92cc-fafaf77f9c0b,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4040084388185654,0.46624472573839665,0.5581395348837209,0.5581395348837209,2,0,2,2,0,36,0,0,22,0,0.0,164.0,0,0,0.0,0.0,0,0.0
c95b1036-820b-4994-840f-fee2864e227e,0,actual_end_date,4,3,3,0,0,1,1,1,6.0,0,0,0.6258890469416786,0.2574679943100996,0.2857142857142857,0.2857142857142857,2,0,2,2,0,1,0,1,6,0,0.0,165.0,0,0,0.0,0.0,0,0.0
cd1ce32f-d205-4c27-a521-18475894aa21,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4044350580781415,0.4625131995776135,0.5607476635514018,0.5607476635514018,2,0,2,2,0,36,0,0,22,0,0.0,164.0,0,0,0.0,0.0,0,0.0
3948f8ec-bd0d-4415-90b0-10672ce9619b,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4048625792811839,0.4587737843551797,0.5633802816901409,0.5633802816901409,2,0,2,2,0,36,0,0,22,0,0.0,164.0,0,0,0.0,0.0,0,0.0
4d75e9e4-6720-4c7e-acf6-9d6e0a772238,0,actual_end_date,4,-3,2,0,0,2,1,0,6.0,0,0,0.48184019370460046,0.4648910411622276,0.48872180451127817,0.48872180451127817,2,0,2,2,2,17,0,0,40,0,0.0,152.0,0,0,0.0,0.0,0,0.0
93727433-560c-42eb-813d-860b9e4ba476,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4052910052910053,0.455026455026455,0.5660377358490566,0.5660377358490566,2,0,2,2,0,36,0,0,22,0,0.0,164.0,0,0,0.0,0.0,0,0.0
b47111df-4489-4f47-9aac-f920c1bd822a,1,actual_end_date,4,-1,0,0,0,3,1,1,6.0,0,0,0.5293233082706766,0.5503759398496241,0.4563552833078101,0.4991212653778559,2,0,2,2,2,3,0,0,3,0,0.0,119.0,0,0,0.0,0.0,0,0.0
74d2a6c7-0088-4dc2-bd92-168c6a0a8f9a,0,actual_end_date,4,2,4,0,1,2,1,1,6.0,0,0,0.5159313725490197,0.9767156862745098,0.2833333333333333,0.2833333333333333,2,0,2,2,2,4,0,0,2,0,0.0,143.0,0,0,0.0,0.0,0,0.0
8ceb0eb3-0a3f-4439-9aab-57c833cf7ac9,0,actual_end_date,4,22,5,1,0,1,1,1,6.0,0,0,0.16455696202531644,3.4683544303797467,0.5426829268292683,0.16455696202531644,2,0,2,2,2,6,0,1,21,0,0.0,163.0,0,0,0.0,0.0,0,0.0
800853f7-94a8-4b70-98c7-99ccf964cace,0,history_completion,1,-1,3,0,0,1,1,1,0.0,0,0,0.550185873605948,1.9516728624535316,0.5994729907773386,0.4780856423173804,2,0,2,2,2,30,0,0,8,0,0.0,165.0,0,0,0.0,0.0,0,0.0
57abcb2e-55d6-4c54-a2f8-17df79b92bd6,0,actual_end_date,4,8,5,1,0,1,1,1,6.0,0,0,0.16666666666666666,3.4761904761904763,0.5392354124748491,0.16666666666666666,2,0,2,2,2,4,0,1,6,0,0.0,163.0,0,0,0.0,0.0,0,0.0
131ffeed-ea48-48c7-a528-80042b751240,1,actual_end_date,0,0,6,1,0,1,1,1,6.0,0,0,0.6395939086294417,0.015228426395939087,0.6302765647743813,0.4780856423173804,2,0,2,2,2,0,0,1,0,0,0.0,190.0,0,0,0.0,0.0,0,0.0
e67803c5-e328-4a25-9af7-393d7720a2b3,1,actual_end_date,3,-2,1,0,0,1,1,0,6.0,1,1,0.41259500542888167,0.3702497285559175,0.5939086294416244,0.5939086294416244,2,0,2,2,0,38,0,0,30,0,0.0,167.0,0,0,0.0,0.0,0,0.0
bdbfa54b-7596-4560-826a-b48e9b448262,0,actual_end_date,3,-2,2,0,0,2,1,0,6.0,0,0,0.5333333333333333,0.6833333333333333,0.33587786259541985,0.3611111111111111,2,0,2,2,2,9,0,1,45,0,0.0,152.0,0,0,0.0,0.0,0,0.0
2b25ea65-dfb7-4880-bc18-6001cdb85a84,1,actual_end_date,4,4,2,0,0,2,1,1,6.0,0,0,0.4806763285024155,0.47342995169082125,0.4868913857677903,0.4868913857677903,2,0,2,2,2,18,0,0,40,0,0.0,152.0,0,0,0.0,0.0,0,0.0
6c8ba9be-85e3-40b4-bb1e-10bb8639dfd1,0,actual_end_date,4,6,0,0,0,1,1,1,6.0,0,0,0.6414141414141414,0.030303030303030304,0.6308139534883721,0.4780856423173804,2,0,2,2,2,0,0,1,0,0,0.0,189.0,0,0,0.0,0.0,0,0.0
4981b5ea-6ea8-4961-a546-f48d2a8cc6c9,0,actual_end_date,4,15,5,1,0,1,1,1,6.0,0,0,0.1590909090909091,3.4545454545454546,0.5349301397205589,0.1590909090909091,2,0,2,2,2,2,0,1,6,0,0.0,163.0,0,0,0.0,0.0,0,0.0
6eae4ed7-ce66-4703-957a-a4d9dfee4416,0,history_completion,4,2,4,0,1,1,1,1,6.0,0,0,0.5228070175438596,2.3263157894736843,0.5883870967741935,0.4780856423173804,2,0,2,2,0,0,0,0,11,0,0.0,164.0,0,0,0.0,0.0,0,0.0
48c1ae64-4786-4654-af69-425c8a217d9e,0,status_based,4,2,4,0,1,1,1,1,0.0,0,0,0.6790123456790124,0.42592592592592593,0.6713483146067416,0.6713483146067416,3,0,2,1,0,2,0,0,1,0,0.0,164.0,0,0,0.0,0.0,0,0.0
ba7bf44c-101a-4b47-8dae-c1cae9157f6b,0,actual_end_date,6,-1,0,0,0,3,1,1,6.0,0,0,0.53003003003003,0.5555555555555556,0.45718654434250766,0.5,2,0,2,2,2,18,0,1,4,0,0.0,119.0,0,0,0.0,0.0,0,0.0
e2d05213-5073-4cc4-92d4-b17e3c357c77,0,status_based,4,22,5,1,0,1,1,1,0.0,0,0,0.16091954022988506,3.471264367816092,0.536,0.16091954022988506,3,0,2,2,2,7,0,1,6,0,0.0,163.0,0,0,0.0,0.0,0,0.0
fe5d29ed-b6ca-4278-b063-0d71af637eb5,1,actual_end_date,4,15,5,1,0,1,1,1,6.0,0,0,0.1625,3.475,0.5415821501014199,0.1625,2,0,2,2,2,2,0,1,21,0,0.0,163.0,0,0,0.0,0.0,0,0.0
950d407e-fa10-48d9-8ee0-9b8c4c23c40e,1,history_completion,1,-1,3,0,0,1,1,1,6.0,0,0,0.5522388059701493,1.9402985074626866,0.600263852242744,0.4780856423173804,2,0,2,2,2,30,0,0,8,0,0.0,165.0,0,0,0.0,0.0,0,0.0
65a46c39-95f1-43fa-8f35-52b85b10183c,0,status_based,4,15,5,1,0,1,1,1,0.0,0,0,0.16470588235294117,3.4823529411764707,0.5381526104417671,0.16470588235294117,3,0,2,2,2,5,0,1,6,0,0.0,163.0,0,0,0.0,0.0,0,0.0
7f8aef58-8ead-4b5f-9fd0-ffcf7240ebb3,0,actual_end_date,4,22,5,1,0,1,1,1,6.0,0,0,0.15730337078651685,3.460674157303371,0.5338645418326693,0.15730337078651685,2,0,2,2,2,3,0,1,6,0,0.0,163.0,0,0,0.0,0.0,0,0.0
d4268268-57c2-4f28-8cf3-310fc3751545,0,status_based,4,22,5,1,0,1,1,1,0.0,0,0,0.17073170731707318,3.4878048780487805,0.5414141414141415,0.17073170731707318,3,0,2,2,2,5,0,1,21,0,0.0,163.0,0,0,0.0,0.0,0,0.0
0300ce70-08c8-40e5-ad10-5eb016015ae9,0,actual_end_date,4,2,4,0,1,1,1,1,6.0,0,0,0.6747967479674797,0.4735772357723577,0.5641025641025641,0.5641025641025641,2,0,2,2,0,1,0,0,11,0,0.0,164.0,0,0,0.0,0.0,0,0.0
d6f90d0b-da88-454f-b93f-1de9290598f3,1,actual_end_date,0,-2,1,0,0,1,1,0,6.0,1,1,0.41323210412147504,0.37418655097613884,0.5959595959595959,0.5959595959595959,2,0,2,2,0,33,0,0,22,0,0.0,167.0,0,0,0.0,0.0,0,0.0
0f39a568-3e99-47ca-b753-56470f8f2eea,1,actual_end_date,4,6,0,0,0,1,1,1,6.0,0,0,0.4780856423173804,0.0,0.6150121065375302,0.4780856423173804,2,0,2,2,2,0,0,1,0,0,0.0,189.0,0,0,0.0,0.0,0,0.0
fe112b22-9507-4bf5-9dfc-9c1244494354,0,status_based,4,2,4,0,1,1,1,1,0.0,0,0,0.6776180698151951,0.43121149897330596,0.6694677871148459,0.6694677871148459,3,0,2,1,0,4,0,0,1,0,0.0,164.0,0,0,0.0,0.0,0,0.0
c6c6a3e9-f97f-43ff-a150-3dca2396a538,1,actual_end_date,4,15,5,1,0,1,1,1,6.0,0,0,0.15384615384615385,3.4615384615384617,0.5417515274949084,0.15384615384615385,2,0,2,2,2,4,0,1,21,0,0.0,163.0,0,0,0.0,0.0,0,0.0
9f3a4987-a3fa-43b6-adeb-2c39cf275636,0,history_completion,1,-1,3,0,0,1,1,1,6.0,0,0,0.5481481481481482,1.9592592592592593,0.5986842105263158,0.4780856423173804,2,0,2,2,2,32,0,0,8,0,0.0,165.0,0,0,0.0,0.0,0,0.0
4eba6b98-d59f-4e74-b323-52ca01ef86b1,1,history_completion,1,-1,3,0,0,1,1,1,0.0,0,0,0.5461254612546126,1.970479704797048,0.5978975032851511,0.4780856423173804,2,0,2,2,2,32,0,0,8,0,0.0,165.0,0,0,0.0,0.0,0,0.0
2773d7ec-003e-45d0-baa2-460aca0b3f84,0,actual_end_date,4,4,2,0,0,2,1,1,6.0,0,0,0.4819277108433735,0.4819277108433735,0.48880597014925375,0.48880597014925375,2,0,2,2,0,0,0,1,0,0,0.0,152.0,0,0,0.0,0.0,0,0.0
cffb136f-ead8-44a6-bd69-b80671cdd344,0,actual_end_date,6,-1,0,0,0,3,1,1,6.0,0,0,0.5292353823088456,0.5622188905547226,0.45648854961832064,0.4991243432574431,2,0,2,2,2,18,0,1,4,0,0.0,119.0,0,0,0.0,0.0,0,0.0
2ba78f99-988d-4b28-b31e-43eccbc75434,1,actual_end_date,4,6,0,0,0,1,1,1,6.0,0,0,1.0,4.0,0.6159420289855072,1.0,2,0,2,2,2,0,0,1,0,0,0.0,189.0,0,0,0.0,0.0,0,0.0
56484cbe-0d53-4f77-a741-6d3434ac9d9a,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4035827186512118,0.46996838777660693,0.5555555555555556,0.5555555555555556,2,0,2,2,2,20,0,0,16,0,0.0,164.0,0,0,0.0,0.0,0,0.0
2c9359f5-c3c2-4af9-9d09-fe9b3183482a,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4971751412429379,0.2768361581920904,0.6352288488210819,0.49333333333333335,2,0,2,2,2,2,0,0,1,0,0.0,164.0,0,0,0.0,0.0,0,0.0
635d3956-a2fa-4e7f-95c4-686d4ff152b2,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.412972972972973,0.38594594594594595,0.5920398009950248,0.5920398009950248,2,0,2,2,0,5,0,1,5,0,0.0,167.0,0,0,0.0,0.0,0,0.0
b1e441db-e280-453b-9f48-fb69cf4c73e7,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.4134199134199134,0.38095238095238093,0.595,0.595,2,0,2,2,0,5,0,1,5,0,0.0,167.0,0,0,0.0,0.0,0,0.0
1dfd2473-5193-404f-b577-951d8c677e37,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.41386782231852653,0.37703141928494044,0.5979899497487438,0.5979899497487438,2,0,2,2,0,5,0,1,5,0,0.0,167.0,0,0,0.0,0.0,0,0.0
aab3c185-d0c5-4247-ad5d-13852675395b,0,history_completion,4,-3,2,0,0,2,1,0,0.0,0,0,0.4723756906077348,4.00828729281768,0.5610328638497653,0.4780856423173804,2,0,2,2,2,4,0,0,1,0,0.0,152.0,0,0,0.0,0.0,0,0.0
8c403187-d682-4e61-82fd-fd21fc63c3c2,0,actual_end_date,4,3,3,0,0,1,1,1,6.0,0,0,0.6254442075337597,0.2601279317697228,0.6120689655172413,0.6120689655172413,2,0,2,2,2,1,0,0,8,0,0.0,165.0,0,0,0.0,0.0,0,0.0
50c8bdfe-da97-4f68-ba9e-9970cbf74381,0,actual_end_date,6,-1,0,0,0,3,1,1,6.0,0,0,0.5284431137724551,0.5688622754491018,0.4557926829268293,0.4982517482517482,2,0,2,2,2,18,0,1,4,0,0.0,119.0,0,0,0.0,0.0,0,0.0
0f863cb1-c310-47f4-8c45-21e63c35795b,1,actual_end_date,4,0,6,1,0,2,1,1,6.0,0,0,0.65,0.6403846153846153,0.5476190476190477,0.5476190476190477,2,0,2,2,0,1,0,0,1,0,0.0,141.0,0,0,0.0,0.0,0,0.0
320a3481-49e2-4e15-9cdb-2effad03dd28,0,actual_end_date,3,21,0,0,0,1,1,1,6.0,0,0,1.0,4.0,0.6168674698795181,1.0,2,0,2,2,2,0,0,1,0,0,0.0,189.0,0,0,0.0,0.0,0,0.0
8f5e7408-3b7b-4030-9a21-c6387724e9b5,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.41252699784017277,0.39092872570194387,0.5891089108910891,0.5891089108910891,2,0,2,2,0,8,0,1,3,0,0.0,167.0,0,0,0.0,0.0,0,0.0
dcfe72af-4511-4d54-b298-912c37885555,0,status_based,4,-2,1,0,0,1,1,0,0.0,0,0,0.4634146341463415,1.3658536585365855,0.16666666666666666,0.16666666666666666,4,0,2,2,0,8,0,1,3,0,0.0,167.0,0,0,0.0,0.0,0,0.0
deaa504a-98ef-4419-8b1c-8f9ef0ee47be,0,actual_end_date,4,-5,4,0,1,1,1,0,6.0,0,0,0.4031578947368421,0.4726315789473684,0.5529953917050692,0.5529953917050692,2,0,2,2,2,21,0,0,16,0,0.0,164.0,0,0,0.0,0.0,0,0.0
c44f400a-3bcd-461d-86f1-e2819f0cdb3b,0,actual_end_date,4,3,3,0,0,1,1,1,6.0,0,0,0.625,0.2627840909090909,0.6068376068376068,0.6068376068376068,2,0,2,2,2,2,0,0,8,0,0.0,165.0,0,0,0.0,0.0,0,0.0
b15b7e67-8492-4f67-bf10-632c2c6e5d46,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.4120819848975189,0.3948220064724919,0.311787072243346,0.30859375,2,0,2,2,0,8,0,1,3,0,0.0,167.0,0,0,0.0,0.0,0,0.0
7ff5593e-26e1-443f-9360-8e1f8122dbfa,0,actual_end_date,4,2,4,0,1,1,1,1,6.0,0,0,0.6734279918864098,0.48073022312373226,0.6657381615598886,0.6657381615598886,2,0,2,2,2,0,0,1,10,0,0.0,164.0,0,0,0.0,0.0,0,0.0
be27c95b-7071-4034-a18a-182203db5738,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.41119483315392896,0.40365984930032295,0.43434343434343436,0.5,2,0,2,2,0,8,0,1,3,0,0.0,167.0,0,0,0.0,0.0,0,0.0
e8f72a58-499a-492e-8ef1-cf59fb5110a2,0,history_completion,4,13,0,0,0,2,1,1,0.0,0,0,0.5238095238095238,2.7244897959183674,0.5880102040816326,0.4780856423173804,2,0,2,2,2,1,0,1,0,0,0.0,161.0,0,0,0.0,0.0,0,0.0
bf2596d2-165e-4408-ba92-9f87633b4efc,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.41163793103448276,0.39978448275862066,0.5708154506437768,0.45901639344262296,2,0,2,2,0,8,0,1,3,0,0.0,167.0,0,0,0.0,0.0,0,0.0
d4b95655-13c0-4269-b604-f917f75f0d56,0,actual_end_date,4,-1,0,0,0,3,1,1,6.0,0,0,0.5276532137518685,0.5754857997010463,0.4550989345509893,0.4973821989528796,2,0,2,2,2,5,0,1,3,0,0.0,119.0,0,0,0.0,0.0,0,0.0
d7b4064c-b974-4db5-95ec-66b35d996725,1,history_completion,1,-1,1,0,0,1,1,1,6.0,1,1,0.5642023346303502,1.7237354085603114,0.6050870147255689,0.4780856423173804,2,0,2,2,0,37,0,0,15,0,0.0,167.0,0,0,0.0,0.0,0,0.0
d1a9ef2d-393b-45f9-9de9-1c2782de98c9,1,actual_end_date,3,-1,0,0,0,2,1,1,6.0,0,0,0.7967332123411979,0.27041742286751363,0.7956043956043956,0.7956043956043956,2,0,2,2,2,6,0,1,23,0,0.0,161.0,0,0,0.0,0.0,0,0.0
ff7338cb-f197-4228-834e-07dc7ce52e2e,0,actual_end_date,4,20,0,0,0,1,1,1,6.0,0,0,0.6666666666666666,4.0,0.6153846153846154,0.6666666666666666,2,0,2,2,2,0,0,1,0,0,0.0,189.0,0,0,0.0,0.0,0,0.0
f23f6f9e-01b5-4b59-9531-2b087dde6985,0,status_based,4,-2,1,0,0,1,1,0,0.0,0,0,0.4578313253012048,1.3734939759036144,0.15789473684210525,0.15789473684210525,4,0,2,2,2,3,0,0,1,0,0.0,167.0,0,0,0.0,0.0,0,0.0
354eb33f-baac-45df-8810-b28e1ed7106f,1,actual_end_date,3,-1,0,0,0,2,1,1,6.0,0,0,0.7971014492753623,0.2783816425120773,0.7964989059080962,0.7964989059080962,2,0,2,2,2,2,0,1,55,0,0.0,161.0,0,0,0.0,0.0,0,0.0
8f414b09-46ea-499a-8cf8-46341539701e,1,history_completion,2,-1,0,0,0,2,1,1,6.0,0,0,0.519163763066202,2.35191637630662,0.5868725868725869,0.4780856423173804,2,0,2,2,2,1,0,1,23,0,0.0,161.0,0,0,0.0,0.0,0,0.0
f7ab3523-17b3-4bb1-b1a0-cc025117ce50,0,actual_end_date,6,-1,0,0,0,3,1,1,6.0,0,0,0.16666666666666666,4.166666666666667,0.45440729483282677,0.16666666666666666,2,0,2,2,2,4,0,1,3,0,0.0,119.0,0,0,0.0,0.0,0,0.0
eb33277a-c65b-4905-a0bb-600d4561be06,1,actual_end_date,4,-7,6,1,0,2,1,0,6.0,0,0,0.5,4.333333333333333,0.7733333333333333,0.5,2,0,2,2,2,2,0,1,3,0,0.0,162.0,0,0,0.0,0.0,0,0.0
a2afd075-f201-4907-8548-f3161eb47be3,1,actual_end_date,5,-7,6,1,0,2,1,0,6.0,0,0,0.5543478260869565,0.42028985507246375,0.5518672199170125,0.5932203389830508,2,0,2,2,2,3,0,0,1,0,0.0,162.0,0,0,0.0,0.0,0,0.0
2ce5d65d-c940-4cd0-9408-514943719ad3,0,actual_end_date,4,0,6,1,0,2,1,1,6.0,0,0,0.5790349417637272,0.194675540765391,0.5411089866156787,0.5522682445759369,2,0,2,2,2,0,0,2,12,0,0.0,162.0,0,0,0.0,0.0,0,0.0
a9c15c48-2c12-4b35-9b73-4830426b1acb,0,history_completion,2,-1,0,0,0,2,1,1,6.0,0,0,0.5209790209790209,2.335664335664336,0.5876288659793815,0.4780856423173804,2,0,2,2,2,1,0,1,23,0,0.0,161.0,0,0,0.0,0.0,0,0.0
3b200bce-23a9-4741-a715-e7e37653ed0f,1,actual_end_date,3,-1,0,0,0,2,1,1,6.0,0,0,0.7964869775893398,0.2665051483949122,0.7947019867549668,0.7947019867549668,2,0,2,2,2,4,0,1,23,0,0.0,161.0,0,0,0.0,0.0,0,0.0
ead757d7-cb7b-420a-9529-8d46d62ab23b,0,actual_end_date,0,1,6,1,0,2,1,1,6.0,0,0,0.5780730897009967,0.2026578073089701,0.5400763358778626,0.5511811023622047,2,0,2,2,2,0,0,1,14,0,0.0,162.0,0,0,0.0,0.0,0,0.0
a6595dd0-dfc9-4940-bcf1-006d53e8b39b,1,actual_end_date,2,-1,0,0,0,2,1,1,6.0,0,0,0.7963636363636364,0.26484848484848483,0.7942477876106194,0.7942477876106194,2,0,2,2,2,1,0,1,23,0,0.0,161.0,0,0,0.0,0.0,0,0.0
3952503f-980f-448f-90da-e3d8e3278099,1,actual_end_date,2,-1,0,0,0,2,1,1,6.0,0,0,0.7966101694915254,0.2687651331719128,0.7951541850220264,0.7951541850220264,2,0,2,2,2,5,0,1,23,0,0.0,161.0,0,0,0.0,0.0,0,0.0
329aab5a-9e9a-4649-9d93-3c69c0c15697,0,actual_end_date,4,2,4,0,1,1,1,1,6.0,0,0,0.6720647773279352,0.48582995951417,0.6638888888888889,0.6638888888888889,2,0,2,2,2,0,0,2,8,0,0.0,164.0,0,0,0.0,0.0,0,0.0
f05d2ed8-ce9c-4df3-9055-b1465136e895,0,actual_end_date,4,3,3,0,0,1,1,1,6.0,0,0,0.6245564229950319,0.26614620298083747,0.587467362924282,0.587467362924282,2,0,2,2,2,1,0,0,14,0,0.0,165.0,0,0,0.0,0.0,0,0.0
e2e91ff9-b7ea-4a16-b5f4-83c9e2037c4a,1,actual_end_date,3,-1,0,0,0,2,1,1,6.0,0,0,0.7969788519637462,0.27492447129909364,0.8137651821862348,0.8137651821862348,2,0,2,2,2,1,0,1,55,0,0.0,161.0,0,0,0.0,0.0,0,0.0
3ad91b62-330d-4099-9cf7-5b1bbf024ec7,1,actual_end_date,3,-1,0,0,0,2,1,1,6.0,0,0,0.7968561064087062,0.27327690447400244,0.7960526315789473,0.7960526315789473,2,0,2,2,2,1,0,1,55,0,0.0,161.0,0,0,0.0,0.0,0,0.0
6c1f7008-0e9f-4ab4-86ca-4a8e7ad3374f,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.410752688172043,0.4075268817204301,0.5862068965517241,0.5862068965517241,2,0,2,2,0,34,0,0,15,0,0.0,167.0,0,0,0.0,0.0,0,0.0
574b06a8-9b22-458e-a3e6-c1465c876da0,0,actual_end_date,4,-2,1,0,0,1,1,0,6.0,0,0,0.4103114930182599,0.4113856068743287,0.5833333333333334,0.5833333333333334,2,0,2,2,0,34,0,0,15,0,0.0,167.0,0,0,0.0,0.0,0,0.0
